ACC.1.1,,acc_accident_date_time,
ACC.1.2,,n_a,
DG1.11,dg1_bill_amt,,
DG1.12,dg1_total_charge_amt,,
GT1.15,gt1_guarantor_employer_name,,
GT1.15.1,gt1_guarantor_employer_name,last_name,
GT1.15.1.1,gt1_guarantor_employer_name,last_name,surname
GT1.15.1.2,gt1_guarantor_employer_name,last_name,own_surname_prefix
GT1.15.1.3,gt1_guarantor_employer_name,last_name,own_surname
GT1.15.1.4,gt1_guarantor_employer_name,last_name,surname_prefix_from_partner
GT1.15.1.5,gt1_guarantor_employer_name,last_name,surname_from_partner
GT1.15.2,gt1_guarantor_employer_name,first_name,
GT1.15.3,gt1_guarantor_employer_name,middle_name,
GT1.15.4,gt1_guarantor_employer_name,suffix,
GT1.15.5,gt1_guarantor_employer_name,person_prefix,
GT1.15.6,gt1_guarantor_employer_name,degree,
GT1.15.7,gt1_guarantor_employer_name,type_code,
GT1.15.8,gt1_guarantor_employer_name,rep_code,
GT1.15.9,gt1_guarantor_employer_name,context,
GT1.15.9.1,gt1_guarantor_employer_name,context,primary_id
GT1.15.9.2,gt1_guarantor_employer_name,context,text
GT1.15.9.3,gt1_guarantor_employer_name,context,name_of_coding_sys
GT1.15.9.4,gt1_guarantor_employer_name,context,alt_id
GT1.15.9.5,gt1_guarantor_employer_name,context,alt_text
GT1.15.9.6,gt1_guarantor_employer_name,context,name_of_alt_coding_sys
GT1.15.9.7,gt1_guarantor_employer_name,context,coding_sys_ver_id
GT1.15.9.8,gt1_guarantor_employer_name,context,alt_coding_sys_ver_id
GT1.15.9.9,gt1_guarantor_employer_name,context,original_text
GT1.15.9.10,gt1_guarantor_employer_name,context,second_alt_id
GT1.15.9.11,gt1_guarantor_employer_name,context,second_alt_text
GT1.15.9.12,gt1_guarantor_employer_name,context,name_of_second_alt_coding_sys
GT1.15.9.13,gt1_guarantor_employer_name,context,second_alt_coding_sys_ver_id
GT1.15.9.14,gt1_guarantor_employer_name,context,coding_sys_oid
GT1.15.9.15,gt1_guarantor_employer_name,context,value_set_oid
GT1.15.9.16,gt1_guarantor_employer_name,context,value_set_ver_id
GT1.15.9.17,gt1_guarantor_employer_name,context,alt_coding_sys_oid
GT1.15.9.18,gt1_guarantor_employer_name,context,alt_value_set_oid
GT1.15.9.19,gt1_guarantor_employer_name,context,alt_value_set_ver_id
GT1.15.9.20,gt1_guarantor_employer_name,context,second_alt_coding_sys_oid
GT1.15.9.21,gt1_guarantor_employer_name,context,second_alt_value_set_oid
GT1.15.9.22,gt1_guarantor_employer_name,context,second_alt_value_set_ver_id
GT1.15.10,gt1_guarantor_employer_name,validity_range,
GT1.15.10.1,gt1_guarantor_employer_name,validity_range,eff_from_date_time
GT1.15.10.2,gt1_guarantor_employer_name,validity_range,eff_to_date_time
GT1.15.11,gt1_guarantor_employer_name,assembly_order,
GT1.15.12,gt1_guarantor_employer_name,eff_from_date_time,
GT1.15.13,gt1_guarantor_employer_name,eff_to_date_time,
GT1.15.14,gt1_guarantor_employer_name,prof_suffix,
GT1.15.15,gt1_guarantor_employer_name,called_by,
GT1.16,gt1_guarantor_employer_address,,
GT1.16.1,gt1_guarantor_employer_address,street_address1,
GT1.16.1.1,gt1_guarantor_employer_address,street_address1,street_mailing_address
GT1.16.1.2,gt1_guarantor_employer_address,street_address1,street_name
GT1.16.1.3,gt1_guarantor_employer_address,street_address1,dwelling_num
GT1.16.2,gt1_guarantor_employer_address,street_address2,
GT1.16.3,gt1_guarantor_employer_address,city,
GT1.16.4,gt1_guarantor_employer_address,state_province,
GT1.16.5,gt1_guarantor_employer_address,zip_postal_code,
GT1.16.6,gt1_guarantor_employer_address,country,
GT1.16.7,gt1_guarantor_employer_address,address_type,
GT1.16.8,gt1_guarantor_employer_address,other_geo_designation,
GT1.16.9,gt1_guarantor_employer_address,county_parish_code,
GT1.16.9.1,gt1_guarantor_employer_address,county_parish_code,primary_id
GT1.16.9.2,gt1_guarantor_employer_address,county_parish_code,text
GT1.16.9.3,gt1_guarantor_employer_address,county_parish_code,name_of_coding_sys
GT1.16.9.4,gt1_guarantor_employer_address,county_parish_code,alt_id
GT1.16.9.5,gt1_guarantor_employer_address,county_parish_code,alt_text
GT1.16.9.6,gt1_guarantor_employer_address,county_parish_code,name_of_alt_coding_sys
GT1.16.9.7,gt1_guarantor_employer_address,county_parish_code,coding_sys_ver_id
GT1.16.9.8,gt1_guarantor_employer_address,county_parish_code,alt_coding_sys_ver_id
GT1.16.9.9,gt1_guarantor_employer_address,county_parish_code,original_text
GT1.16.9.10,gt1_guarantor_employer_address,county_parish_code,second_alt_id
GT1.16.9.11,gt1_guarantor_employer_address,county_parish_code,second_alt_text
GT1.16.9.12,gt1_guarantor_employer_address,county_parish_code,name_of_second_alt_coding_sys
GT1.16.9.13,gt1_guarantor_employer_address,county_parish_code,second_alt_coding_sys_ver_id
GT1.16.9.14,gt1_guarantor_employer_address,county_parish_code,coding_sys_oid
GT1.16.9.15,gt1_guarantor_employer_address,county_parish_code,value_set_oid
GT1.16.9.16,gt1_guarantor_employer_address,county_parish_code,value_set_ver_id
GT1.16.9.17,gt1_guarantor_employer_address,county_parish_code,alt_coding_sys_oid
GT1.16.9.18,gt1_guarantor_employer_address,county_parish_code,alt_value_set_oid
GT1.16.9.19,gt1_guarantor_employer_address,county_parish_code,alt_value_set_ver_id
GT1.16.9.20,gt1_guarantor_employer_address,county_parish_code,second_alt_coding_sys_oid
GT1.16.9.21,gt1_guarantor_employer_address,county_parish_code,second_alt_value_set_oid
GT1.16.9.22,gt1_guarantor_employer_address,county_parish_code,second_alt_value_set_ver_id
GT1.16.10,gt1_guarantor_employer_address,census_tract,
GT1.16.10.1,gt1_guarantor_employer_address,census_tract,primary_id
GT1.16.10.2,gt1_guarantor_employer_address,census_tract,text
GT1.16.10.3,gt1_guarantor_employer_address,census_tract,name_of_coding_sys
GT1.16.10.4,gt1_guarantor_employer_address,census_tract,alt_id
GT1.16.10.5,gt1_guarantor_employer_address,census_tract,alt_text
GT1.16.10.6,gt1_guarantor_employer_address,census_tract,name_of_alt_coding_sys
GT1.16.10.7,gt1_guarantor_employer_address,census_tract,coding_sys_ver_id
GT1.16.10.8,gt1_guarantor_employer_address,census_tract,alt_coding_sys_ver_id
GT1.16.10.9,gt1_guarantor_employer_address,census_tract,original_text
GT1.16.10.10,gt1_guarantor_employer_address,census_tract,second_alt_id
GT1.16.10.11,gt1_guarantor_employer_address,census_tract,second_alt_text
GT1.16.10.12,gt1_guarantor_employer_address,census_tract,name_of_second_alt_coding_sys
GT1.16.10.13,gt1_guarantor_employer_address,census_tract,second_alt_coding_sys_ver_id
GT1.16.10.14,gt1_guarantor_employer_address,census_tract,coding_sys_oid
GT1.16.10.15,gt1_guarantor_employer_address,census_tract,value_set_oid
GT1.16.10.16,gt1_guarantor_employer_address,census_tract,value_set_ver_id
GT1.16.10.17,gt1_guarantor_employer_address,census_tract,alt_coding_sys_oid
GT1.16.10.18,gt1_guarantor_employer_address,census_tract,alt_value_set_oid
GT1.16.10.19,gt1_guarantor_employer_address,census_tract,alt_value_set_ver_id
GT1.16.10.20,gt1_guarantor_employer_address,census_tract,second_alt_coding_sys_oid
GT1.16.10.21,gt1_guarantor_employer_address,census_tract,second_alt_value_set_oid
GT1.16.10.22,gt1_guarantor_employer_address,census_tract,second_alt_value_set_ver_id
GT1.16.11,gt1_guarantor_employer_address,rep_code,
GT1.16.12,gt1_guarantor_employer_address,validity_range,
GT1.16.12.1,gt1_guarantor_employer_address,validity_range,eff_from_date_time
GT1.16.12.2,gt1_guarantor_employer_address,validity_range,eff_to_date_time
